25607 2452183.0000000  289.640 63.390 995.870
25607 2452183.2500000  294.020 62.960 993.730
25607 2452183.5000000  297.340 63.120 992.270
25607 2452183.7500000  299.660 63.350 990.530
25607 2452184.0000000  300.500 64.160 989.620
25607 2452184.2500000  300.350 65.390 988.640
25607 2452184.5000000  300.220 66.540 988.000
25607 2452184.7500000  299.590 67.570 987.610
25607 2452185.0000000  297.580 68.710 987.990
25607 2452185.2500000  295.090 69.360 988.580
25607 2452185.5000000  294.730 70.490 990.300
25607 2452185.7500000  292.840 72.090 990.970
25607 2452186.0000000  290.050 73.310 992.480
25607 2452186.2500000  285.900 74.070 993.750
25607 2452186.5000000  282.300 74.770 995.280
25607 2452186.7500000  279.150 74.770 997.710
25607 2452187.0000000  274.590 73.480 1000.190
25607 2452187.2500000  272.690 72.420 1002.370
25607 2452187.5000000  271.860 70.460 1002.810
25607 2452187.7500000  271.950 69.600 1003.300
25607 2452188.0000000  271.840 69.330 1003.840
25607 2452188.2500000  272.660 68.900 1003.570
25607 2452188.5000000  273.180 69.180 1003.450
25607 2452188.7500000  274.210 69.530 1003.320
25607 2452189.0000000  274.010 70.030 1003.920
