18598 2452142.7500000  331.400 39.410 1014.780
18598 2452143.0000000  330.030 38.470 1015.220
18598 2452143.2500000  329.390 38.110 1013.960
18598 2452143.5000000  331.180 38.100 1013.830
18598 2452143.7500000  333.870 38.490 1011.890
18598 2452144.0000000  335.260 38.960 1013.270
18598 2452144.2500000  335.780 39.300 1012.980
18598 2452144.5000000  335.490 38.010 1014.000
18598 2452144.7500000  336.690 38.310 1012.550
18598 2452145.0000000  337.470 38.950 1013.480
18598 2452145.2500000  338.260 38.840 1012.350
18598 2452145.5000000  338.980 38.740 1012.830
18598 2452145.7500000  339.860 37.750 1011.590
18598 2452146.0000000  340.850 36.950 1013.050
18598 2452146.2500000  342.160 36.030 1012.370
18598 2452146.5000000  343.690 35.470 1013.970
18598 2452146.7500000  344.320 34.370 1013.540
