25569 2452183.5000000  260.550 59.880 1004.200
25569 2452183.7500000  266.760 58.950 1001.700
25569 2452184.0000000  272.040 58.360 998.740
25569 2452184.2500000  276.460 57.340 997.610
25569 2452184.5000000  281.310 55.160 997.960
25569 2452184.7500000  288.150 53.780 995.840
25569 2452185.0000000  293.210 53.660 994.420
25569 2452185.2500000  297.920 53.490 992.290
25569 2452185.5000000  302.540 53.660 991.980
25569 2452185.7500000  306.340 54.220 989.210
25569 2452186.0000000  309.530 54.760 988.100
25569 2452186.2500000  312.680 55.170 987.500
25569 2452186.5000000  315.960 55.310 988.390
25569 2452186.7500000  321.070 54.670 986.620
25569 2452187.0000000  320.590 54.960 987.970
