13913 2452077.0000000  276.520 58.250 991.780
13913 2452077.2500000  277.530 60.380 989.630
13913 2452077.5000000  278.140 61.710 988.150
13913 2452077.7500000  277.970 62.330 986.440
13913 2452078.0000000  277.690 62.800 984.470
13913 2452078.2500000  278.000 63.080 983.340
13913 2452078.5000000  279.060 63.430 984.740
13913 2452078.7500000  280.420 63.700 984.850
13913 2452079.0000000  281.910 63.980 985.320
13913 2452079.2500000  283.530 64.410 987.290
13913 2452079.5000000  285.280 64.840 989.690
13913 2452079.7500000  287.110 65.090 991.460
13913 2452080.0000000  288.980 65.530 993.270
13913 2452080.2500000  290.850 65.840 994.560
13913 2452080.5000000  293.180 66.840 995.910
13913 2452080.7500000  293.590 68.100 994.180
13913 2452081.0000000  307.590 67.850 1000.430
