10835 2452034.5000000  260.100 33.740 1009.330
10835 2452034.7500000  260.680 37.660 1009.560
10835 2452036.0000000  261.150 42.520 1002.940
10835 2452036.2500000  262.630 45.280 1005.170
10835 2452036.5000000  262.860 50.230 1003.810
10835 2452036.7500000  262.860 52.010 1001.070
10835 2452037.0000000  262.820 53.480 999.120
10835 2452037.2500000  264.120 54.660 999.710
10835 2452037.5000000  267.140 56.650 1000.030
10835 2452037.7500000  268.660 58.970 997.620
10835 2452038.0000000  268.880 59.940 995.380
10835 2452038.2500000  269.290 60.010 993.860
10835 2452038.5000000  274.090 61.020 994.270
10835 2452038.7500000  276.190 61.840 994.370
10835 2452039.0000000  277.850 62.120 993.020
10835 2452039.2500000  279.720 62.770 992.980
10835 2452039.5000000  283.640 64.500 994.970
10835 2452039.7500000  286.540 66.180 997.020
10835 2452040.0000000  288.850 67.530 998.620
10835 2452040.2500000  292.480 68.640 999.680
10835 2452040.5000000  294.110 70.670 1000.140
10835 2452040.7500000  293.050 72.530 1000.310
10835 2452041.0000000  289.260 73.890 1001.470
10835 2452041.2500000  285.310 74.280 1004.550
10835 2452041.5000000  284.060 74.070 1008.460
10835 2452041.7500000  284.140 74.070 1012.300
10835 2452042.0000000  283.900 74.430 1017.870
10835 2452042.2500000  281.290 75.000 1024.250
