25833 2452249.0000000  263.800 44.980 1002.460
25833 2452249.2500000  265.890 47.530 997.470
25833 2452249.5000000  268.910 49.290 991.700
25833 2452249.7500000  274.510 50.860 985.280
25833 2452250.0000000  279.330 52.970 977.910
25833 2452250.2500000  282.830 54.640 975.590
25833 2452250.5000000  285.680 55.300 977.120
25833 2452250.7500000  288.380 55.530 981.830
25833 2452251.0000000  292.040 55.460 986.620
25833 2452251.2500000  310.050 54.750 981.860
25833 2452251.5000000  313.190 55.730 981.120
25833 2452251.7500000  316.880 57.970 980.350
25833 2452252.0000000  319.220 60.190 983.730
25833 2452252.2500000  320.140 59.700 985.780
25833 2452252.5000000  321.550 62.180 987.620
25833 2452252.7500000  320.600 64.230 988.920
25833 2452253.0000000  318.520 65.260 994.150
