30185 2452241.0000000  320.980 60.070 998.810
30185 2452241.2500000  322.340 60.670 995.820
30185 2452241.5000000  327.650 60.550 989.030
30185 2452241.7500000  332.430 61.460 980.770
30185 2452242.0000000  337.880 62.050 975.470
30185 2452242.2500000  344.420 62.960 973.710
30185 2452242.5000000  350.980 65.040 972.120
30185 2452242.7500000  353.200 67.220 972.330
30185 2452243.0000000  352.580 69.160 973.380
30185 2452243.2500000  352.940 70.880 973.290
30185 2452243.5000000  352.370 72.190 975.210
30185 2452243.7500000  350.900 73.600 979.900
30185 2452244.0000000  350.110 74.530 986.040
30185 2452244.2500000  353.350 76.170 991.680
30185 2452244.5000000  357.180 77.840 997.310
