 6469 2451975.2500000  293.170 35.670 987.000
 6469 2451975.5000000  295.840 37.270 983.770
 6469 2451975.7500000  298.560 38.490 979.080
 6469 2451976.0000000  300.850 39.330 976.680
 6469 2451976.2500000  305.910 41.550 976.860
 6469 2451976.5000000  309.620 43.480 976.960
 6469 2451976.7500000  312.170 44.930 977.190
 6469 2451977.0000000  314.120 45.470 977.870
 6469 2451977.2500000  317.110 46.530 977.450
 6469 2451977.5000000  323.850 49.320 977.860
 6469 2451977.7500000  329.480 51.990 976.910
 6469 2451978.0000000  332.570 53.380 976.820
 6469 2451978.2500000  334.820 54.660 977.290
 6469 2451978.5000000  335.710 55.870 978.470
 6469 2451978.7500000  337.560 57.630 977.760
 6469 2451979.0000000  338.360 59.130 977.150
 6469 2451979.2500000  339.220 60.310 975.010
 6469 2451979.5000000  339.220 61.190 974.260
 6469 2451979.7500000  338.280 61.550 973.010
 6469 2451980.0000000  336.800 61.050 974.680
 6469 2451980.2500000  336.520 59.750 976.720
 6469 2451980.5000000  338.510 58.230 980.740
 6469 2451980.7500000  341.910 56.630 983.520
 6469 2451981.0000000  345.450 55.510 985.950
 6469 2451981.2500000  348.680 54.420 988.530
 6469 2451981.5000000  353.510 53.250 992.470
 6469 2451981.7500000  359.870 52.930 993.730
