31452 2452257.5000000  296.650 43.010 1011.140
31452 2452257.7500000  301.440 42.760 1007.330
31452 2452258.0000000  305.600 42.530 1006.090
31452 2452258.2500000  308.620 42.570 1004.110
31452 2452258.5000000  313.110 41.640 1003.830
31452 2452258.7500000  318.960 38.650 1003.370
31452 2452259.0000000  323.480 36.380 1005.090
31452 2452259.2500000  327.340 34.850 1004.620
31452 2452259.5000000  331.150 33.890 1006.430
31452 2452259.7500000  334.080 33.060 1006.050
31452 2452260.0000000  336.410 33.020 1008.410
31452 2452260.2500000  337.840 32.990 1008.630
31452 2452260.5000000  338.380 32.610 1011.460
