26030 2452253.2500000  265.850 54.560 991.460
26030 2452253.5000000  273.630 56.040 991.350
26030 2452253.7500000  279.390 57.180 989.000
26030 2452254.0000000  283.640 57.970 988.450
26030 2452254.2500000  289.470 58.610 988.980
26030 2452254.5000000  296.040 60.680 989.450
26030 2452254.7500000  299.140 61.960 987.730
26030 2452255.0000000  300.990 62.960 987.460
26030 2452255.2500000  302.440 63.820 987.000
26030 2452255.5000000  303.130 65.040 989.350
26030 2452255.7500000  303.900 65.790 993.670
26030 2452256.0000000  304.810 67.080 999.720
26030 2452256.2500000  305.340 68.680 1003.470
26030 2452256.5000000  304.460 70.890 1006.570
