18465 2452140.7500000  306.490 49.210 1004.650
18465 2452141.0000000  314.500 49.660 1005.180
18465 2452141.2500000  320.400 49.650 1002.970
18465 2452141.5000000  325.850 49.690 999.590
18465 2452141.7500000  330.750 50.350 992.570
18465 2452142.0000000  334.630 51.450 988.520
18465 2452142.2500000  337.710 52.410 986.890
18465 2452142.5000000  342.510 56.340 986.660
18465 2452142.7500000  343.690 59.360 983.990
18465 2452143.0000000  342.860 61.580 981.970
18465 2452143.2500000  341.390 63.090 980.550
18465 2452143.5000000  336.420 64.470 980.130
18465 2452143.7500000  330.820 62.920 982.790
18465 2452144.0000000  329.530 61.620 986.270
18465 2452144.2500000  330.800 60.330 990.630
18465 2452144.5000000  333.770 59.620 994.230
18465 2452144.7500000  335.950 60.030 995.240
18465 2452145.0000000  336.270 60.170 996.930
18465 2452145.2500000  336.310 59.710 998.350
18465 2452145.5000000  337.240 59.430 999.170
18465 2452145.7500000  339.490 59.450 998.760
18465 2452146.0000000  341.280 60.320 998.810
18465 2452146.2500000  342.900 61.480 998.740
18465 2452146.5000000  344.090 62.640 999.640
18465 2452146.7500000  344.490 63.620 1000.340
18465 2452147.0000000  345.440 64.500 1002.440
18465 2452147.2500000  346.930 65.340 1004.650
18465 2452147.5000000  348.640 66.760 1007.050
18465 2452147.7500000  350.040 67.340 1007.780
18465 2452148.0000000  351.790 67.260 1009.640
