14251 2452083.7500000  262.090 58.710 995.960
14251 2452084.0000000  266.730 58.880 992.560
14251 2452084.2500000  271.330 61.210 991.380
14251 2452084.5000000  274.920 63.600 988.660
14251 2452084.7500000  277.420 65.430 984.900
14251 2452085.0000000  278.350 66.660 983.860
14251 2452085.2500000  278.990 67.290 986.240
14251 2452085.5000000  278.960 68.480 989.120
14251 2452085.7500000  274.850 70.080 991.630
14251 2452086.0000000  270.780 70.440 994.070
14251 2452086.2500000  268.030 70.100 997.280
14251 2452086.5000000  266.140 69.720 1000.430
14251 2452086.7500000  264.480 69.070 1001.820
14251 2452087.0000000  264.140 68.430 1003.120
14251 2452087.2500000  264.360 67.880 1003.590
14251 2452087.5000000  265.930 67.520 1005.980
14251 2452087.7500000  266.660 67.390 1007.490
