15973 2452071.2500000  329.530 65.230 1015.290
15973 2452071.5000000  333.560 65.500 1015.790
15973 2452071.7500000  341.620 65.220 1016.640
15973 2452072.0000000  343.360 64.660 1015.600
15973 2452072.2500000  344.230 63.520 1014.930
15973 2452072.5000000  347.020 63.090 1015.010
15973 2452072.7500000  347.560 62.670 1015.020
15973 2452073.0000000  352.890 63.170 1012.850
15973 2452073.2500000  355.630 63.130 1012.060
15973 2452073.5000000  357.390 62.590 1011.520
15973 2452073.7500000  359.390 62.200 1010.980
