25308 2452179.2500000  291.570 45.790 1009.380
25308 2452179.5000000  293.210 45.910 1008.620
25308 2452179.7500000  299.580 46.980 1007.150
25308 2452180.0000000  301.940 46.760 1005.580
25308 2452180.2500000  304.610 46.450 1003.370
25308 2452180.5000000  309.210 46.440 1002.350
25308 2452180.7500000  313.060 46.800 998.500
25308 2452181.0000000  319.030 48.400 994.400
25308 2452181.2500000  323.360 49.540 987.720
25308 2452181.5000000  327.730 50.150 985.080
25308 2452181.7500000  332.510 51.650 979.010
25308 2452182.0000000  336.060 53.370 976.220
25308 2452182.2500000  337.830 55.420 971.580
25308 2452182.5000000  337.160 57.210 967.640
