 5595 2451948.0000000  324.700 64.160 1013.440
 5595 2451948.2500000  324.740 64.540 1012.380
 5595 2451948.5000000  325.530 64.090 1011.450
 5595 2451948.7500000  328.040 65.450 1009.960
 5595 2451949.0000000  331.340 65.690 1009.470
 5595 2451949.2500000  331.840 66.460 1007.460
 5595 2451949.5000000  334.280 67.650 1004.460
 5595 2451949.7500000  336.330 68.430 1001.130
 5595 2451950.0000000  342.230 69.650 1001.540
 5595 2451950.2500000  347.080 70.930 998.380
 5595 2451950.5000000  353.590 71.780 995.260
