20564 2452125.7500000  305.900 66.080 1002.810
20564 2452126.0000000  305.700 66.930 1001.930
20564 2452126.2500000  305.240 67.900 1000.990
20564 2452126.5000000  302.790 69.220 1001.860
20564 2452126.7500000  298.240 72.440 1002.820
20564 2452127.0000000  290.740 68.010 1001.290
20564 2452127.2500000  283.290 70.770 1001.750
20564 2452127.5000000  281.540 71.390 1002.870
20564 2452127.7500000  281.260 71.180 1004.040
20564 2452128.0000000  280.840 71.150 1006.150
20564 2452128.2500000  280.010 70.900 1006.450
