12367 2452055.2500000  320.910 45.130 1003.130
12367 2452055.5000000  321.840 45.000 1003.610
12367 2452055.7500000  322.680 45.210 1001.800
12367 2452056.0000000  322.460 45.680 1002.500
12367 2452056.2500000  321.880 45.800 1002.550
12367 2452056.5000000  322.090 45.630 1003.210
12367 2452056.7500000  322.790 45.280 1002.210
12367 2452057.0000000  323.550 45.510 1003.530
12367 2452057.2500000  327.850 46.850 1003.950
12367 2452057.5000000  329.690 48.150 1005.960
12367 2452057.7500000  331.280 49.190 1007.570
12367 2452058.0000000  333.210 50.300 1011.180
12367 2452058.2500000  335.260 51.360 1013.480
