16185 2452074.7500000  264.280 46.000 999.840
16185 2452075.0000000  264.040 46.150 999.770
16185 2452075.2500000  263.830 47.380 999.380
16185 2452075.5000000  264.090 49.400 996.580
16185 2452075.7500000  263.740 51.020 993.430
16185 2452076.0000000  263.460 52.100 990.620
16185 2452076.2500000  264.530 52.800 991.030
16185 2452076.5000000  267.170 53.470 993.930
16185 2452076.7500000  270.330 54.410 994.210
16185 2452077.0000000  275.280 57.570 993.070
16185 2452077.2500000  278.450 60.360 991.590
16185 2452077.5000000  279.080 61.500 989.730
16185 2452077.7500000  278.960 62.260 986.690
16185 2452078.0000000  278.180 63.010 984.170
16185 2452078.2500000  278.440 63.270 983.750
16185 2452078.5000000  279.180 63.390 984.870
16185 2452078.7500000  280.440 63.830 985.500
16185 2452079.0000000  282.040 63.960 986.420
16185 2452079.2500000  283.720 64.480 988.000
16185 2452079.5000000  285.770 64.950 990.200
16185 2452079.7500000  287.380 65.380 991.730
16185 2452080.0000000  289.110 65.510 993.510
16185 2452080.2500000  291.000 66.070 994.350
16185 2452080.5000000  293.580 66.880 995.590
