 4314 2451945.2500000  282.580 30.170 1018.770
 4314 2451945.5000000  283.790 31.800 1016.920
 4314 2451945.7500000  285.060 33.440 1014.660
 4314 2451946.0000000  285.800 35.800 1009.990
 4314 2451946.2500000  287.500 38.350 1002.860
 4314 2451946.5000000  289.810 40.730 996.380
 4314 2451946.7500000  291.230 42.720 990.350
 4314 2451947.0000000  294.340 44.180 986.260
 4314 2451947.2500000  297.670 45.980 984.220
 4314 2451947.5000000  300.480 47.340 984.870
 4314 2451947.7500000  303.320 48.600 986.550
 4314 2451948.0000000  305.500 49.630 987.690
 4314 2451948.2500000  306.270 50.190 987.420
 4314 2451948.5000000  307.640 50.580 988.120
 4314 2451948.7500000  307.740 50.080 987.790
 4314 2451949.0000000  309.540 49.190 989.200
 4314 2451949.2500000  311.710 48.910 989.530
 4314 2451949.5000000  314.520 48.910 990.350
 4314 2451949.7500000  317.750 49.560 988.010
 4314 2451950.0000000  319.940 49.320 987.360
 4314 2451950.2500000  322.750 50.360 985.320
 4314 2451950.5000000  325.730 51.630 985.450
 4314 2451950.7500000  319.490 54.270 989.890
 4314 2451951.0000000  319.780 54.050 993.980
