18780 2452105.2500000  321.510 54.180 1005.230
18780 2452105.5000000  326.700 53.840 1005.020
18780 2452105.7500000  330.860 53.430 1004.720
18780 2452106.0000000  335.500 52.260 1005.270
18780 2452106.2500000  334.650 53.890 1007.360
18780 2452106.5000000  334.190 54.560 1005.180
18780 2452106.7500000  335.780 55.330 999.080
18780 2452107.0000000  337.370 55.730 997.580
18780 2452107.2500000  338.600 55.960 998.230
18780 2452107.5000000  339.290 56.280 998.310
18780 2452107.7500000  340.560 55.190 1000.410
18780 2452108.0000000  342.090 54.140 1003.930
