15272 2452063.0000000  332.230 70.920 1008.680
15272 2452063.2500000  334.800 70.310 1005.900
15272 2452063.5000000  337.630 69.140 1005.230
15272 2452063.7500000  344.970 70.190 1005.660
15272 2452064.0000000  346.180 69.820 1005.650
15272 2452064.2500000  346.930 69.460 1004.670
15272 2452064.5000000  348.600 69.510 1004.930
15272 2452064.7500000  346.860 69.330 1000.660
15272 2452065.0000000  348.470 68.600 999.900
15272 2452065.2500000  352.420 68.300 996.180
15272 2452065.5000000  356.880 68.210 993.950
15272 2452065.7500000  355.180 68.850 991.230
15272 2452066.0000000  352.790 68.080 992.150
15272 2452066.2500000  352.750 66.810 991.740
