13757 2452074.7500000  342.260 63.370 1022.840
13757 2452075.0000000  340.880 63.780 1023.100
13757 2452075.2500000  340.560 64.000 1022.530
13757 2452075.5000000  340.540 63.760 1022.860
13757 2452075.7500000  341.020 63.220 1021.840
13757 2452076.0000000  340.030 63.350 1021.500
13757 2452076.2500000  340.030 63.320 1020.780
13757 2452076.5000000  339.580 63.150 1020.380
13757 2452076.7500000  339.430 63.070 1019.100
13757 2452077.0000000  338.870 63.840 1018.750
13757 2452077.2500000  338.880 64.300 1018.490
