16276 2452110.0000000  299.890 73.330 1015.220
16276 2452110.2500000  284.230 71.240 1016.370
16276 2452110.5000000  285.910 70.680 1015.220
16276 2452110.7500000  285.650 70.160 1013.590
16276 2452111.0000000  285.130 69.700 1012.690
16276 2452111.2500000  284.350 69.400 1010.910
16276 2452111.5000000  284.170 68.930 1010.110
16276 2452111.7500000  283.500 68.360 1009.080
16276 2452112.0000000  282.210 67.770 1008.390
16276 2452112.2500000  281.280 67.460 1007.530
16276 2452112.5000000  278.770 66.210 1007.070
16276 2452112.7500000  276.610 65.570 1006.760
16276 2452113.0000000  276.120 63.800 1007.010
16276 2452113.2500000  276.400 63.330 1007.650
