11523 2452044.2500000  260.820 46.000 1001.720
11523 2452044.5000000  262.380 46.170 999.540
11523 2452044.7500000  263.670 46.800 999.370
11523 2452045.0000000  263.360 47.170 998.070
11523 2452045.2500000  262.430 52.010 995.190
11523 2452045.5000000  264.170 53.300 992.420
11523 2452045.7500000  264.100 55.100 988.880
11523 2452046.0000000  263.700 56.570 987.350
11523 2452046.2500000  262.600 57.740 987.090
11523 2452046.5000000  261.210 58.560 987.830
11523 2452046.7500000  260.080 58.950 987.460
