29835 2452236.7500000  313.530 44.310 1008.540
29835 2452237.0000000  316.720 47.690 1007.250
29835 2452237.2500000  320.920 50.740 1003.110
29835 2452237.5000000  325.490 53.710 998.520
29835 2452237.7500000  330.420 56.530 991.020
29835 2452238.0000000  336.370 60.590 983.270
29835 2452238.2500000  340.940 63.250 972.400
29835 2452238.5000000  344.850 65.080 962.510
29835 2452238.7500000  348.340 66.250 959.940
29835 2452239.0000000  351.880 67.420 960.750
29835 2452239.2500000  357.070 71.070 961.110
