16833 2452118.0000000  293.210 37.960 1017.120
16833 2452118.2500000  294.180 37.450 1017.870
16833 2452118.5000000  297.230 38.010 1017.210
16833 2452118.7500000  299.850 38.580 1015.870
16833 2452119.0000000  302.850 39.530 1015.440
16833 2452119.2500000  306.220 41.010 1015.890
16833 2452119.5000000  310.110 43.180 1016.100
16833 2452119.7500000  314.410 45.900 1014.920
16833 2452120.0000000  319.280 48.710 1015.620
16833 2452120.2500000  325.080 51.480 1016.190
16833 2452120.5000000  331.020 53.210 1017.510
16833 2452120.7500000  338.330 54.770 1017.800
16833 2452121.0000000  344.090 55.130 1018.980
