32213 2452267.2500000  274.770 48.320 998.370
32213 2452267.5000000  275.590 48.170 999.860
32213 2452267.7500000  278.800 48.430 999.600
32213 2452268.0000000  280.670 49.750 997.970
32213 2452268.2500000  280.960 51.270 996.770
32213 2452268.5000000  280.300 52.670 999.060
32213 2452268.7500000  279.320 52.680 1000.100
32213 2452269.0000000  278.380 52.610 1002.160
32213 2452269.2500000  277.640 52.540 1004.600
32213 2452269.5000000  276.240 52.860 1006.050
32213 2452269.7500000  275.050 52.610 1004.140
32213 2452270.0000000  274.090 50.270 1002.480
32213 2452270.2500000  274.240 49.320 999.230
32213 2452270.5000000  274.610 48.920 998.280
32213 2452270.7500000  275.460 48.000 996.720
32213 2452271.0000000  276.370 47.620 996.150
32213 2452271.2500000  278.190 47.330 995.430
32213 2452271.5000000  276.820 47.090 997.040
32213 2452271.7500000  277.030 46.520 996.270
32213 2452272.0000000  278.520 46.070 995.810
32213 2452272.2500000  280.670 46.140 995.330
