12331 2452030.2500000  260.710 42.260 1011.350
12331 2452030.5000000  262.000 41.770 1009.280
12331 2452031.2500000  261.020 50.150 993.750
12331 2452031.5000000  264.260 51.040 992.770
12331 2452031.7500000  266.600 52.800 990.500
12331 2452032.0000000  268.470 53.800 989.600
12331 2452032.2500000  270.910 54.400 993.350
12331 2452032.5000000  275.030 55.010 998.100
12331 2452032.7500000  278.290 55.740 999.900
12331 2452033.0000000  281.090 55.910 1001.760
12331 2452033.2500000  285.350 55.530 1005.620
12331 2452033.5000000  285.830 55.040 1010.390
12331 2452033.7500000  284.790 54.470 1015.660
12331 2452034.0000000  285.140 53.560 1018.540
