13031 2452065.0000000  272.690 66.830 1015.250
13031 2452065.2500000  278.890 67.230 1011.170
13031 2452065.5000000  283.030 67.530 1008.000
13031 2452065.7500000  284.800 67.290 1007.160
13031 2452066.0000000  286.590 66.590 1008.670
13031 2452066.2500000  289.090 65.810 1010.390
13031 2452066.5000000  292.430 65.100 1011.110
13031 2452066.7500000  295.550 64.160 1010.460
13031 2452067.0000000  298.920 63.480 1009.410
13031 2452067.2500000  301.340 63.970 1007.850
13031 2452067.5000000  301.850 64.740 1006.220
13031 2452067.7500000  302.730 65.390 1005.570
13031 2452068.0000000  303.560 66.560 1006.020
13031 2452068.2500000  309.760 72.410 1006.910
