14769 2452089.2500000  308.960 66.410 1013.910
14769 2452089.5000000  309.300 67.400 1013.230
14769 2452089.7500000  305.890 70.150 1012.140
14769 2452090.0000000  302.100 73.590 1011.510
14769 2452090.2500000  296.280 75.800 1010.270
14769 2452090.5000000  294.390 78.890 1009.950
14769 2452090.7500000  289.970 79.690 1009.120
14769 2452091.0000000  264.550 79.890 1007.770
14769 2452091.2500000  263.520 78.590 1005.830
14769 2452091.5000000  265.840 77.150 1005.050
14769 2452091.7500000  266.980 73.690 1003.520
14769 2452092.0000000  265.400 72.200 1002.110
14769 2452092.2500000  264.980 70.640 1000.980
14769 2452092.5000000  265.320 68.410 1000.310
14769 2452092.7500000  264.550 66.040 997.560
14769 2452093.0000000  265.370 65.670 995.830
14769 2452093.2500000  264.650 65.450 996.580
14769 2452093.5000000  264.460 64.060 998.470
14769 2452093.7500000  265.360 61.480 998.570
14769 2452094.0000000  269.720 60.830 997.580
14769 2452094.2500000  269.210 60.530 999.770
14769 2452094.5000000  269.660 59.370 1003.890
