19964 2452161.7500000  319.930 14.010 1008.850
19964 2452162.0000000  318.620 14.600 1011.040
19964 2452162.2500000  317.720 14.950 1008.820
19964 2452162.5000000  316.360 15.300 1010.720
19964 2452162.7500000  315.210 15.670 1008.230
19964 2452163.0000000  313.630 16.010 1009.650
19964 2452163.2500000  313.350 16.160 1007.380
19964 2452163.5000000  312.340 16.600 1008.560
19964 2452163.7500000  312.250 17.090 1006.130
19964 2452164.0000000  311.590 17.740 1007.340
19964 2452164.2500000  311.220 18.480 1007.020
19964 2452164.5000000  310.660 19.270 1008.420
19964 2452164.7500000  310.600 20.140 1007.610
19964 2452165.0000000  309.860 20.900 1008.850
19964 2452165.2500000  309.820 21.700 1008.260
19964 2452165.5000000  309.470 22.330 1009.760
19964 2452165.7500000  310.150 23.510 1009.090
19964 2452166.0000000  310.320 24.670 1010.720
19964 2452166.2500000  311.480 26.380 1010.080
19964 2452166.5000000  312.290 27.900 1010.260
19964 2452166.7500000  313.000 29.120 1007.880
19964 2452167.0000000  313.810 30.010 1008.740
19964 2452167.2500000  315.310 30.530 1006.920
19964 2452167.5000000  316.880 30.970 1006.950
19964 2452167.7500000  318.600 31.610 1003.850
19964 2452168.0000000  320.200 31.940 1003.920
19964 2452168.2500000  322.020 32.180 1001.670
19964 2452168.5000000  323.490 32.390 1002.060
19964 2452168.7500000  325.330 32.820 1000.340
19964 2452169.0000000  326.520 33.410 1001.620
19964 2452169.2500000  327.690 34.320 998.720
19964 2452169.5000000  328.010 35.040 1000.150
19964 2452169.7500000  327.920 35.280 1000.940
19964 2452170.0000000  327.660 35.180 1004.150
19964 2452170.2500000  327.510 35.030 1002.940
19964 2452170.5000000  327.570 34.910 1005.160
19964 2452170.7500000  327.590 34.800 1003.630
19964 2452171.0000000  327.720 34.660 1005.940
19964 2452171.2500000  328.090 34.370 1005.110
19964 2452171.5000000  328.450 34.190 1007.620
19964 2452171.7500000  328.740 33.840 1006.190
19964 2452172.0000000  328.790 33.550 1008.300
19964 2452172.2500000  328.850 33.210 1007.860
19964 2452172.5000000  328.760 32.710 1009.760
19964 2452172.7500000  328.470 32.340 1008.720
19964 2452173.0000000  328.320 31.910 1010.580
19964 2452173.2500000  328.040 31.430 1009.740
19964 2452173.5000000  327.740 31.050 1012.050
19964 2452173.7500000  327.740 30.730 1011.160
19964 2452174.0000000  327.490 30.360 1013.760
19964 2452174.2500000  327.660 30.410 1012.760
19964 2452174.5000000  327.610 30.320 1014.660
19964 2452174.7500000  327.500 30.360 1013.800
19964 2452175.0000000  327.730 30.190 1015.610
19964 2452175.2500000  328.430 29.940 1014.210
19964 2452175.5000000  328.920 29.760 1016.110
19964 2452175.7500000  329.530 29.550 1013.970
19964 2452176.0000000  329.960 29.230 1015.430
19964 2452176.2500000  330.350 28.930 1013.730
19964 2452176.5000000  330.760 28.810 1015.330
19964 2452176.7500000  330.940 28.350 1013.470
19964 2452177.0000000  330.480 28.120 1015.880
19964 2452177.2500000  330.870 27.630 1015.290
