16234 2452075.2500000  359.760 17.510 1001.620
16234 2452075.5000000  358.310 17.930 1003.700
16234 2452075.7500000  357.410 17.860 1004.050
16234 2452076.0000000  356.940 18.520 1004.570
16234 2452076.2500000  353.000 16.990 1002.170
16234 2452076.5000000  351.400 17.040 1004.810
16234 2452076.7500000  351.360 17.250 1005.400
16234 2452077.0000000  346.970 17.660 1007.050
16234 2452077.2500000  346.370 17.800 1004.470
16234 2452077.5000000  346.730 18.000 1007.500
16234 2452077.7500000  346.610 18.700 1008.200
