26318 2452192.5000000  260.800 40.930 1000.650
26318 2452192.7500000  264.050 44.950 1001.950
26318 2452193.0000000  266.260 46.620 1000.590
26318 2452193.2500000  268.580 48.280 999.820
26318 2452193.5000000  270.690 49.410 996.610
26318 2452193.7500000  273.440 51.230 992.770
26318 2452194.0000000  277.470 53.220 990.360
26318 2452194.2500000  281.950 55.050 989.850
26318 2452194.5000000  285.960 55.760 992.290
26318 2452194.7500000  295.760 56.640 993.060
26318 2452195.0000000  303.160 56.690 992.170
26318 2452195.2500000  309.400 56.570 991.990
26318 2452195.5000000  320.690 59.560 991.150
26318 2452195.7500000  326.140 59.180 986.900
26318 2452196.0000000  332.130 60.640 983.020
26318 2452196.2500000  336.070 62.280 979.420
26318 2452196.5000000  337.230 63.380 979.930
26318 2452196.7500000  336.080 63.980 980.800
26318 2452197.0000000  343.470 65.730 991.480
