10636 2452011.2500000  261.250 39.680 984.620
10636 2452011.5000000  264.340 41.860 987.200
10636 2452011.7500000  266.850 43.820 987.760
10636 2452012.0000000  270.330 46.230 988.070
10636 2452012.2500000  274.080 48.630 988.250
10636 2452012.5000000  278.500 50.980 988.210
10636 2452012.7500000  281.170 52.990 987.610
10636 2452013.0000000  283.570 54.840 987.780
10636 2452013.2500000  285.370 56.540 988.750
10636 2452013.5000000  287.040 58.140 991.610
10636 2452013.7500000  288.880 59.170 994.770
10636 2452014.0000000  289.910 60.070 998.500
10636 2452014.2500000  290.790 61.500 1002.260
10636 2452014.5000000  290.460 62.310 1006.600
10636 2452014.7500000  290.010 64.000 1009.790
10636 2452015.0000000  288.260 64.910 1012.240
10636 2452015.2500000  287.230 65.850 1014.500
10636 2452015.5000000  284.720 66.800 1015.350
10636 2452015.7500000  283.190 67.220 1014.960
10636 2452016.0000000  283.370 70.240 1015.530
10636 2452016.2500000  283.000 70.980 1015.970
10636 2452016.5000000  282.160 71.790 1016.260
10636 2452016.7500000  284.630 67.650 1017.770
