11444 2452042.7500000  348.160 49.330 1002.260
11444 2452043.0000000  344.830 49.320 999.900
11444 2452043.2500000  343.100 49.380 998.160
11444 2452043.5000000  341.980 48.610 996.490
11444 2452043.7500000  341.370 47.850 992.840
11444 2452044.0000000  341.170 46.740 994.040
11444 2452044.2500000  342.460 45.740 995.440
11444 2452044.5000000  344.080 45.630 997.250
11444 2452044.7500000  346.130 45.920 997.570
11444 2452045.0000000  348.160 46.510 999.670
11444 2452045.2500000  351.410 47.990 1000.850
11444 2452045.5000000  354.250 50.280 1000.190
