15032 2452060.2500000  294.440 47.610 1002.650
15032 2452060.5000000  294.990 47.660 1001.950
15032 2452060.7500000  295.240 47.950 999.320
15032 2452061.0000000  295.600 48.230 997.390
15032 2452061.2500000  301.400 50.400 998.750
15032 2452061.5000000  305.450 52.780 1004.710
15032 2452061.7500000  307.060 58.150 1002.990
15032 2452062.0000000  309.230 63.770 1001.320
15032 2452062.2500000  309.580 68.010 998.120
15032 2452062.5000000  306.820 71.850 999.170
15032 2452062.7500000  301.710 74.600 1001.180
15032 2452063.0000000  292.800 75.870 1005.360
15032 2452063.2500000  286.010 76.040 1009.370
15032 2452063.5000000  260.040 79.160 1009.140
