18634 2452104.0000000  260.020 71.620 999.850
18634 2452104.2500000  260.350 72.200 998.860
18634 2452104.7500000  260.590 72.910 999.580
18634 2452105.0000000  261.310 73.440 998.410
18634 2452105.2500000  261.680 73.600 999.700
18634 2452105.5000000  262.600 73.670 1000.780
18634 2452105.7500000  263.920 73.710 1003.060
18634 2452106.0000000  265.470 73.510 1004.680
18634 2452106.2500000  267.280 73.360 1006.640
18634 2452106.5000000  268.820 73.630 1008.520
18634 2452106.7500000  270.850 73.600 1010.550
