14460 2452084.7500000  293.050 55.070 1010.170
14460 2452085.0000000  298.850 54.280 1009.010
14460 2452085.2500000  305.920 52.780 1006.250
14460 2452085.5000000  312.060 52.020 1002.470
14460 2452085.7500000  316.410 51.870 997.760
14460 2452086.0000000  319.760 51.730 996.150
14460 2452086.2500000  321.950 51.630 997.000
14460 2452086.5000000  323.810 51.330 999.520
14460 2452086.7500000  325.380 51.250 1000.140
14460 2452087.0000000  326.060 51.600 1001.020
14460 2452087.2500000  325.510 52.210 1000.980
14460 2452087.5000000  323.720 52.860 1000.920
14460 2452087.7500000  322.450 52.970 998.900
14460 2452088.0000000  321.360 52.700 998.310
14460 2452088.2500000  321.450 51.890 997.190
14460 2452088.5000000  323.080 51.540 997.850
