11276 2452040.5000000  272.000 45.130 1009.740
11276 2452040.7500000  271.870 42.700 1011.480
11276 2452041.0000000  278.720 45.070 1011.090
11276 2452041.2500000  284.320 46.050 1009.720
11276 2452041.5000000  287.350 45.990 1008.780
11276 2452041.7500000  288.810 46.850 1008.340
11276 2452042.0000000  289.380 44.160 1009.700
11276 2452042.2500000  289.040 44.030 1007.920
11276 2452042.5000000  290.790 44.830 1007.720
11276 2452042.7500000  292.270 44.500 1009.080
11276 2452043.0000000  292.770 41.420 1011.390
11276 2452043.2500000  293.860 40.590 1012.000
11276 2452043.5000000  293.370 38.940 1011.530
11276 2452043.7500000  294.400 38.980 1008.940
11276 2452044.0000000  295.810 40.290 1006.680
11276 2452044.2500000  296.580 41.910 1005.730
11276 2452044.5000000  296.760 42.640 1004.610
11276 2452044.7500000  295.140 43.640 1003.550
11276 2452045.0000000  292.940 43.140 1004.570
11276 2452045.2500000  292.130 41.520 1006.210
11276 2452045.5000000  294.050 38.840 1006.470
