19293 2452152.5000000  307.970 64.610 1002.590
19293 2452152.7500000  307.760 66.370 1001.440
19293 2452153.0000000  307.260 68.930 1001.790
19293 2452153.2500000  307.990 65.720 998.390
19293 2452153.5000000  307.250 67.060 998.180
19293 2452153.7500000  306.510 68.650 998.210
19293 2452154.0000000  305.160 69.630 999.200
19293 2452154.2500000  303.360 70.130 1001.630
19293 2452154.5000000  301.360 70.500 1005.200
19293 2452154.7500000  300.830 69.860 1008.000
19293 2452155.0000000  300.250 69.400 1009.930
