31426 2452257.2500000  328.150 44.800 993.410
31426 2452257.5000000  328.590 46.080 992.520
31426 2452257.7500000  328.710 47.430 991.040
31426 2452258.0000000  326.740 48.560 991.900
31426 2452258.2500000  324.680 49.300 990.600
31426 2452258.5000000  322.890 50.450 992.150
31426 2452258.7500000  320.110 52.300 990.560
31426 2452259.0000000  317.130 54.090 990.020
31426 2452259.2500000  314.040 55.670 989.520
31426 2452259.5000000  310.690 56.310 993.200
31426 2452259.7500000  308.600 55.480 994.410
31426 2452260.0000000  307.980 55.060 996.750
31426 2452260.2500000  306.110 56.850 999.680
