12332 2452029.7500000  260.900 67.060 980.830
12332 2452030.0000000  263.720 68.230 977.650
12332 2452030.2500000  266.960 68.790 977.530
12332 2452030.5000000  270.510 69.050 977.580
12332 2452030.7500000  275.150 69.610 978.550
12332 2452031.0000000  276.980 70.650 981.190
12332 2452031.2500000  279.330 71.580 986.200
12332 2452031.5000000  286.050 72.980 990.390
12332 2452031.7500000  286.760 73.790 994.310
12332 2452032.0000000  286.030 74.350 997.970
12332 2452032.2500000  285.880 74.680 1001.580
12332 2452032.5000000  288.300 75.030 1003.380
12332 2452032.7500000  291.730 75.100 1003.510
12332 2452033.0000000  293.480 75.450 1003.750
12332 2452033.2500000  294.670 77.630 1005.120
12332 2452033.5000000  295.500 75.290 1008.420
12332 2452033.7500000  297.130 74.300 1011.610
12332 2452034.0000000  298.500 74.140 1013.720
