27205 2452202.5000000  323.720 50.810 1003.080
27205 2452202.7500000  328.620 50.460 999.380
27205 2452203.0000000  334.180 49.290 997.930
27205 2452203.2500000  335.490 48.620 996.440
27205 2452203.5000000  336.700 47.850 996.410
27205 2452203.7500000  337.910 47.280 995.340
27205 2452204.0000000  339.720 46.950 996.940
27205 2452204.2500000  342.230 47.510 995.970
27205 2452204.5000000  343.160 47.720 996.150
27205 2452204.7500000  344.630 48.930 994.950
27205 2452205.0000000  345.070 49.830 996.370
27205 2452205.2500000  346.590 50.190 996.490
27205 2452205.5000000  348.810 51.120 999.240
27205 2452205.7500000  345.630 53.090 999.040
