19823 2452160.0000000  265.150 45.770 998.700
19823 2452160.2500000  267.300 46.930 998.270
19823 2452160.5000000  268.890 47.760 997.750
19823 2452160.7500000  270.840 48.290 998.020
19823 2452161.0000000  271.420 48.060 1000.530
19823 2452161.2500000  273.610 48.420 1001.440
19823 2452161.5000000  278.310 49.950 1002.620
19823 2452161.7500000  283.180 51.690 1003.940
19823 2452162.0000000  288.390 52.950 1006.140
19823 2452162.2500000  294.970 53.200 1008.410
19823 2452162.5000000  299.780 52.440 1011.820
19823 2452162.7500000  306.390 51.650 1014.090
19823 2452163.0000000  311.880 52.830 1015.020
19823 2452163.2500000  313.930 52.390 1013.980
