17326 2452088.0000000  294.150 55.650 1000.420
17326 2452088.2500000  299.160 54.840 999.160
17326 2452088.5000000  302.370 54.120 999.090
17326 2452088.7500000  304.410 53.010 996.560
17326 2452089.0000000  306.710 52.090 996.290
17326 2452089.2500000  312.520 51.470 995.480
17326 2452089.5000000  314.440 52.080 995.040
17326 2452089.7500000  314.450 52.660 993.380
17326 2452090.0000000  314.460 52.740 994.340
17326 2452090.2500000  314.700 52.840 992.990
17326 2452090.5000000  316.110 53.450 993.290
17326 2452090.7500000  316.690 53.530 994.200
17326 2452091.0000000  317.170 54.300 995.240
17326 2452091.2500000  317.900 54.290 996.900
17326 2452091.5000000  320.230 54.990 999.150
