17749 2452133.2500000  359.480 21.290 1004.200
17749 2452133.5000000  359.010 21.230 1005.840
17749 2452133.7500000  357.860 21.120 1006.030
17749 2452134.0000000  357.390 21.250 1005.670
17749 2452134.2500000  355.580 20.850 1001.860
17749 2452134.5000000  354.320 21.110 1003.870
17749 2452134.7500000  352.750 21.370 1004.180
17749 2452135.0000000  352.410 22.240 1005.090
17749 2452135.2500000  350.940 21.410 1002.000
17749 2452135.5000000  350.100 22.160 1004.880
17749 2452135.7500000  350.640 23.140 1006.190
