18139 2452136.7500000  260.370 39.570 1010.060
18139 2452137.0000000  261.930 39.780 1008.170
18139 2452137.2500000  263.440 39.850 1008.520
18139 2452137.5000000  265.890 39.470 1007.750
18139 2452137.7500000  268.840 40.630 1008.130
18139 2452138.0000000  271.390 41.790 1007.510
18139 2452138.2500000  274.070 43.440 1008.090
18139 2452138.5000000  275.870 45.000 1006.720
18139 2452138.7500000  277.670 46.050 1005.540
18139 2452139.0000000  278.970 46.940 1004.670
18139 2452139.2500000  281.390 47.620 1005.250
18139 2452139.5000000  284.560 48.760 1005.240
18139 2452139.7500000  287.660 49.800 1004.720
18139 2452140.0000000  290.670 50.020 1004.370
18139 2452140.2500000  295.020 49.820 1003.440
18139 2452140.5000000  298.230 49.660 1004.080
18139 2452140.7500000  299.450 48.930 1005.430
18139 2452141.0000000  299.850 47.880 1008.200
18139 2452141.2500000  300.550 47.130 1010.590
18139 2452141.5000000  301.160 46.550 1013.400
18139 2452141.7500000  301.950 46.110 1015.990
18139 2452142.0000000  302.260 45.860 1017.870
