23023 2452204.7500000  292.480 73.500 1007.610
23023 2452205.0000000  292.120 74.680 1007.770
23023 2452205.2500000  292.700 75.680 1008.220
23023 2452205.5000000  303.740 78.880 1010.960
23023 2452205.7500000  305.050 78.830 1010.310
23023 2452206.0000000  295.630 76.480 1009.770
23023 2452206.2500000  296.460 76.320 1010.600
23023 2452206.5000000  298.590 75.780 1011.510
23023 2452206.7500000  297.670 76.440 1011.880
23023 2452207.0000000  298.610 76.470 1012.950
23023 2452207.2500000  298.910 76.810 1013.410
23023 2452207.5000000  299.210 76.340 1015.240
