 2016 2451908.5000000  310.030 35.170 1001.110
 2016 2451908.7500000  317.250 38.100 995.690
 2016 2451909.0000000  324.590 41.500 991.450
 2016 2451909.2500000  331.340 46.280 982.330
 2016 2451909.5000000  336.700 49.710 973.010
 2016 2451909.7500000  339.670 52.720 960.150
 2016 2451910.0000000  339.800 54.180 953.500
 2016 2451910.2500000  339.800 54.220 955.110
 2016 2451910.5000000  339.710 53.090 957.260
 2016 2451910.7500000  341.420 51.610 961.170
 2016 2451911.0000000  345.390 51.330 965.390
 2016 2451911.2500000  348.310 52.840 967.890
 2016 2451911.5000000  349.870 52.590 971.220
 2016 2451911.7500000  353.050 52.550 973.960
 2016 2451912.0000000  355.860 53.980 976.460
 2016 2451912.2500000  358.220 55.800 978.000
 2016 2451912.5000000  359.030 57.580 979.280
 2016 2451912.7500000  358.610 59.110 980.030
 2016 2451913.0000000  356.060 60.420 980.430
 2016 2451913.2500000  353.980 60.660 980.550
