10383 2452006.2500000  262.300 59.670 1004.930
10383 2452006.5000000  267.670 60.260 1007.110
10383 2452006.7500000  270.400 60.770 1009.800
10383 2452007.0000000  272.860 61.650 1011.220
10383 2452007.2500000  276.120 62.270 1012.040
10383 2452007.5000000  278.680 62.740 1011.630
10383 2452007.7500000  281.260 62.930 1011.490
10383 2452008.0000000  283.920 63.080 1010.660
10383 2452008.2500000  286.580 63.630 1009.390
10383 2452008.5000000  287.410 64.280 1008.880
10383 2452008.7500000  287.900 64.570 1008.970
10383 2452009.0000000  288.300 64.880 1010.580
10383 2452009.2500000  289.010 65.070 1011.820
10383 2452009.5000000  289.430 65.270 1014.140
10383 2452009.7500000  291.520 64.640 1015.770
