21702 2452186.0000000  264.340 71.640 1000.000
21702 2452186.2500000  268.410 71.340 998.910
21702 2452186.5000000  272.500 71.440 999.100
21702 2452186.7500000  274.640 71.860 999.480
21702 2452187.0000000  273.950 71.860 1001.510
21702 2452187.2500000  272.600 70.300 1002.280
21702 2452187.5000000  272.230 69.940 1003.390
21702 2452187.7500000  271.850 69.610 1003.920
21702 2452188.0000000  271.870 69.300 1003.970
21702 2452188.2500000  272.200 69.220 1003.330
21702 2452188.5000000  272.910 69.360 1003.780
21702 2452188.7500000  273.320 69.970 1003.050
21702 2452189.0000000  272.040 70.560 1003.880
