 8953 2452011.0000000  266.440 56.390 1015.610
 8953 2452011.2500000  270.540 58.020 1016.710
 8953 2452011.5000000  273.390 59.340 1016.760
 8953 2452011.7500000  275.880 60.670 1015.530
 8953 2452012.0000000  277.520 60.420 1012.850
 8953 2452012.2500000  285.290 64.470 1012.640
 8953 2452012.5000000  288.250 65.540 1011.160
 8953 2452012.7500000  289.800 65.750 1008.770
 8953 2452013.0000000  290.460 65.860 1007.110
 8953 2452013.2500000  291.100 65.220 1003.420
 8953 2452013.5000000  291.460 64.630 1001.600
 8953 2452013.7500000  292.580 64.390 1002.190
