21481 2452136.7500000  260.250 39.020 1009.720
21481 2452137.0000000  262.390 39.320 1008.380
21481 2452137.2500000  263.770 39.720 1007.670
21481 2452137.5000000  266.440 38.980 1007.450
21481 2452137.7500000  269.050 40.310 1007.580
21481 2452138.0000000  271.440 41.640 1007.370
21481 2452138.2500000  273.750 43.530 1007.590
21481 2452138.5000000  275.340 45.200 1006.960
21481 2452138.7500000  277.070 46.130 1005.270
21481 2452139.0000000  279.050 47.090 1004.930
21481 2452139.2500000  281.540 47.820 1005.220
21481 2452139.5000000  284.820 48.960 1004.960
21481 2452139.7500000  287.670 49.810 1004.560
21481 2452140.0000000  290.530 50.270 1004.170
21481 2452140.2500000  294.640 49.610 1003.430
21481 2452140.5000000  298.030 49.790 1003.980
21481 2452140.7500000  300.360 48.970 1005.360
21481 2452141.0000000  299.960 47.970 1008.350
21481 2452141.2500000  300.810 46.990 1010.310
21481 2452141.5000000  301.340 46.460 1013.300
21481 2452141.7500000  301.940 45.980 1015.390
21481 2452142.0000000  301.320 45.810 1017.960
21481 2452142.2500000  303.520 46.000 1018.350
