29376 2452230.5000000  293.010 31.410 1012.410
29376 2452230.7500000  298.060 32.090 1011.590
29376 2452231.0000000  300.850 32.980 1009.480
29376 2452231.2500000  302.340 33.770 1006.380
29376 2452231.5000000  303.940 34.140 1006.480
29376 2452231.7500000  304.720 34.100 1004.140
29376 2452232.0000000  306.310 34.570 1003.710
29376 2452232.2500000  307.730 34.640 1001.990
29376 2452232.5000000  310.310 36.120 1002.750
29376 2452232.7500000  311.790 36.850 999.420
29376 2452233.0000000  313.310 37.990 1000.790
29376 2452233.2500000  314.610 39.060 998.890
29376 2452233.5000000  315.230 39.580 999.000
29376 2452233.7500000  315.410 39.340 997.390
29376 2452234.0000000  315.550 39.380 997.040
29376 2452234.2500000  316.050 39.970 996.460
29376 2452234.5000000  316.600 40.600 999.460
29376 2452234.7500000  316.720 41.650 997.640
29376 2452235.0000000  316.710 42.330 998.990
29376 2452235.2500000  317.520 43.380 999.200
29376 2452235.5000000  318.600 45.050 1001.690
29376 2452235.7500000  320.640 46.440 1003.110
29376 2452236.0000000  322.330 48.690 1007.160
29376 2452236.2500000  325.140 50.370 1009.120
