18614 2452143.0000000  274.940 60.670 998.060
18614 2452143.2500000  280.500 61.450 996.870
18614 2452143.5000000  287.660 62.380 996.010
18614 2452143.7500000  292.560 63.610 996.370
18614 2452144.0000000  296.590 64.830 997.810
18614 2452144.2500000  296.810 65.820 999.660
18614 2452144.5000000  293.170 72.230 1001.710
18614 2452144.7500000  291.910 73.610 1002.420
18614 2452145.0000000  290.670 74.340 1005.560
18614 2452145.2500000  268.430 78.210 1007.220
18614 2452145.5000000  264.430 77.820 1007.760
18614 2452145.7500000  262.410 77.340 1007.090
18614 2452146.0000000  261.350 77.180 1007.400
18614 2452146.2500000  260.240 77.430 1007.420
