15420 2452064.7500000  264.430 65.610 1016.640
15420 2452065.0000000  271.580 66.920 1014.950
15420 2452065.2500000  278.490 67.160 1011.870
15420 2452065.5000000  282.930 67.470 1008.340
15420 2452065.7500000  285.050 67.310 1007.390
15420 2452066.0000000  286.580 66.700 1008.850
15420 2452066.2500000  289.520 65.670 1010.530
15420 2452066.5000000  292.700 65.090 1011.010
15420 2452066.7500000  295.590 63.740 1010.500
15420 2452067.0000000  299.370 63.140 1009.450
15420 2452067.2500000  300.460 63.960 1008.030
15420 2452067.5000000  302.170 64.280 1006.470
15420 2452067.7500000  302.850 64.560 1006.770
15420 2452068.0000000  303.920 66.820 1006.340
