24238 2452223.5000000  265.410 49.350 1011.370
24238 2452223.7500000  271.270 47.490 1010.250
24238 2452224.0000000  276.100 45.900 1009.810
24238 2452224.2500000  281.730 44.690 1008.630
24238 2452224.5000000  286.740 44.220 1008.480
24238 2452224.7500000  291.150 43.610 1006.980
24238 2452225.0000000  295.750 43.870 1005.720
24238 2452225.2500000  299.940 45.810 1002.750
24238 2452225.5000000  303.250 47.980 1001.750
24238 2452225.7500000  305.960 50.720 999.320
24238 2452226.0000000  307.400 53.940 997.550
24238 2452226.2500000  307.670 58.280 993.870
24238 2452226.5000000  305.510 61.540 989.730
24238 2452226.7500000  304.380 63.280 986.320
24238 2452227.0000000  303.920 63.950 987.950
24238 2452227.2500000  304.560 64.380 990.800
24238 2452227.5000000  305.380 65.380 993.800
24238 2452227.7500000  307.050 67.580 997.960
24238 2452228.0000000  307.720 69.080 1002.420
24238 2452228.2500000  307.680 70.480 1007.550
