19125 2452150.2500000  347.430 64.160 1001.490
19125 2452150.5000000  348.910 65.120 1001.380
19125 2452150.7500000  350.930 66.470 1001.420
19125 2452151.0000000  352.710 68.340 1003.420
19125 2452151.2500000  352.890 69.290 1005.190
19125 2452151.5000000  353.430 69.370 1006.490
19125 2452151.7500000  350.250 71.970 1006.810
19125 2452152.0000000  348.540 72.720 1008.010
19125 2452152.2500000  347.510 72.710 1008.210
19125 2452152.5000000  347.130 72.150 1009.350
19125 2452152.7500000  348.890 71.850 1008.970
19125 2452153.0000000  350.250 71.500 1010.010
