 4053 2451943.0000000  262.750 63.900 995.880
 4053 2451943.2500000  265.560 62.900 996.230
 4053 2451943.5000000  268.140 62.290 996.630
 4053 2451943.7500000  270.600 62.050 997.260
 4053 2451944.0000000  273.920 62.320 998.630
 4053 2451944.2500000  276.710 63.220 999.150
 4053 2451944.5000000  278.720 63.720 1000.750
 4053 2451944.7500000  280.360 63.980 1001.920
 4053 2451945.0000000  281.910 63.810 1002.930
 4053 2451945.2500000  283.260 63.430 1004.580
 4053 2451945.5000000  283.590 63.670 1006.920
 4053 2451945.7500000  282.860 63.610 1009.140
 4053 2451946.0000000  282.130 63.600 1012.350
 4053 2451946.2500000  282.030 63.140 1014.010
 4053 2451946.5000000  281.840 62.790 1016.560
 4053 2451946.7500000  282.130 62.210 1017.710
