20649 2452171.0000000  262.980 37.480 1010.560
20649 2452171.2500000  265.510 37.930 1010.000
20649 2452171.5000000  268.330 38.830 1007.930
20649 2452171.7500000  270.500 40.700 1006.010
20649 2452172.0000000  271.830 41.670 1004.210
20649 2452172.2500000  273.560 42.740 1004.000
20649 2452172.5000000  275.040 44.260 1002.880
20649 2452172.7500000  275.870 45.380 1002.350
20649 2452173.0000000  276.380 45.910 1003.260
20649 2452173.2500000  276.840 46.230 1004.730
20649 2452173.5000000  277.380 46.470 1006.080
20649 2452173.7500000  277.870 46.750 1006.290
20649 2452174.0000000  278.550 47.440 1007.080
20649 2452174.2500000  280.270 49.000 1006.880
20649 2452174.5000000  281.570 52.270 1006.160
