30312 2452242.7500000  330.200 49.400 1002.780
30312 2452243.0000000  332.320 50.610 1000.350
30312 2452243.2500000  339.440 52.930 995.350
30312 2452243.5000000  340.260 54.870 989.620
30312 2452243.7500000  345.740 57.210 983.770
30312 2452244.0000000  349.610 60.360 978.280
30312 2452244.2500000  350.860 64.050 971.490
30312 2452244.5000000  351.110 67.250 966.650
30312 2452244.7500000  348.270 69.490 963.520
30312 2452245.0000000  345.870 70.610 964.800
30312 2452245.2500000  343.800 71.120 969.350
30312 2452245.5000000  342.270 71.120 973.920
30312 2452245.7500000  341.430 71.400 980.290
30312 2452246.0000000  341.860 72.170 986.850
30312 2452246.2500000  341.570 72.440 990.110
30312 2452246.5000000  342.390 73.170 989.990
