 2394 2451914.5000000  294.710 24.700 1013.840
 2394 2451914.7500000  298.170 28.020 1008.680
 2394 2451915.0000000  302.210 30.860 1005.770
 2394 2451915.2500000  306.320 33.910 1002.240
 2394 2451915.5000000  311.180 37.560 998.710
 2394 2451915.7500000  313.900 40.600 993.010
 2394 2451916.0000000  316.930 41.790 992.030
 2394 2451916.2500000  320.750 42.020 994.150
 2394 2451916.5000000  324.850 42.350 997.000
 2394 2451916.7500000  328.340 42.290 999.080
 2394 2451917.0000000  331.760 42.030 1001.300
 2394 2451917.2500000  334.800 41.890 1001.060
 2394 2451917.5000000  337.360 42.090 1000.850
 2394 2451917.7500000  339.500 42.400 998.540
 2394 2451918.0000000  341.630 42.800 997.960
 2394 2451918.2500000  343.700 43.240 994.300
 2394 2451918.5000000  346.020 43.940 992.950
 2394 2451918.7500000  348.170 44.950 990.930
 2394 2451919.0000000  349.970 46.000 991.650
 2394 2451919.2500000  351.480 46.890 992.170
 2394 2451919.5000000  353.440 47.640 995.010
 2394 2451919.7500000  355.720 48.280 998.270
 2394 2451920.0000000  357.530 48.750 1002.800
 2394 2451920.2500000  358.710 48.840 1006.110
