20639 2452173.5000000  260.410 55.520 1008.090
20639 2452173.7500000  262.670 57.070 1005.030
20639 2452174.0000000  265.380 57.800 1003.550
20639 2452174.2500000  267.870 58.070 1002.840
20639 2452174.5000000  270.120 58.070 1003.190
20639 2452174.7500000  272.010 57.700 1002.120
20639 2452175.0000000  280.730 57.250 1002.150
20639 2452175.2500000  281.360 57.950 1002.600
20639 2452175.5000000  282.050 58.410 1004.680
20639 2452175.7500000  283.150 58.460 1005.240
20639 2452176.0000000  285.340 58.790 1007.680
20639 2452176.2500000  287.930 59.380 1008.780
20639 2452176.5000000  290.850 60.140 1009.850
20639 2452176.7500000  293.030 60.980 1009.930
