18775 2452145.2500000  321.700 46.700 1013.700
18775 2452145.5000000  323.590 46.940 1012.860
18775 2452145.7500000  325.120 47.020 1010.360
18775 2452146.0000000  327.530 46.500 1009.750
18775 2452146.2500000  331.850 45.220 1007.680
18775 2452146.5000000  334.450 44.810 1008.230
18775 2452146.7500000  336.730 44.080 1006.720
18775 2452147.0000000  338.800 43.350 1008.890
18775 2452147.2500000  340.640 42.420 1009.610
18775 2452147.5000000  342.100 41.340 1012.010
18775 2452147.7500000  343.150 40.270 1011.030
18775 2452148.0000000  343.750 39.130 1012.500
18775 2452148.2500000  344.230 38.110 1012.280
18775 2452148.5000000  344.820 37.160 1013.280
18775 2452148.7500000  344.970 36.350 1012.430
18775 2452149.0000000  345.610 36.260 1013.860
18775 2452149.2500000  346.370 36.390 1013.760
18775 2452149.5000000  348.540 42.260 1014.940
18775 2452149.7500000  347.170 42.380 1013.110
18775 2452150.0000000  347.420 42.870 1014.340
18775 2452150.2500000  347.530 43.110 1013.960
